returned,price,discount_pct,shipping_days,late_delivery,category,device,membership,prior_returns,prior_purchases,region
0,19.57,0.09,4,0,Beauty,Desktop,None,2,5,West
0,186.87,0.08,4,1,Home,Mobile,Gold,0,6,West
1,78.24,0.38,2,0,Shoes,Desktop,None,0,3,S
1,29.93,0.17,4,0,Apparel,Mobile,None,0,4,S
0,55.47,0.3,1,0,Apparel,Desktop,Silver,0,7,NE
0,129.69,0.21,2,0,Home,Desktop,None,0,2,S
0,133.67,0,2,0,Home,Desktop,Silver,1,13,NE
0,171.01,0.08,4,0,Electronics,Mobile,Gold,0,8,West
0,71.92,0.27,2,0,Shoes,Desktop,Silver,0,5,NE
1,145.38,0.25,1,0,Home,Mobile,Silver,0,2,MW
0,93.03,0.24,2,0,Home,Desktop,Silver,0,0,S
0,16.73,0.17,2,0,Beauty,Desktop,Silver,1,9,NE
0,238.03,0,3,0,Electronics,Desktop,Silver,1,6,MW
1,25.72,0.2,5,0,Apparel,Mobile,Silver,0,8,West
0,55.41,0.15,2,0,Beauty,Mobile,Gold,0,3,NE
1,265.27,0.16,3,0,Electronics,Mobile,None,0,5,S
0,37.88,0.16,2,0,Beauty,Desktop,Gold,1,13,West
0,97.28,0.21,3,0,Home,Mobile,None,0,4,MW
1,207.1,0.21,3,0,Electronics,Desktop,Gold,0,6,West
0,44.54,0.19,4,0,Apparel,Desktop,None,0,2,MW
1,284.11,0.03,3,0,Electronics,Mobile,None,1,4,MW
0,27.98,0.28,3,0,Apparel,Desktop,Gold,0,3,NE
0,24.98,0.25,3,0,Beauty,Mobile,None,0,2,West
0,94.77,0.2,1,0,Home,Desktop,Gold,0,29,NE
0,133.98,0.16,2,0,Home,Mobile,None,0,1,NE
1,29.21,0.19,4,0,Beauty,Desktop,Silver,1,7,NE
1,314.42,0.04,1,0,Electronics,Mobile,None,0,1,NE
0,90.7,0.24,2,0,Home,Mobile,Silver,0,3,MW
0,52.5,0.32,3,1,Apparel,Desktop,Silver,0,4,West
1,115.07,0.28,3,0,Home,Mobile,None,0,0,MW
0,190.61,0,1,1,Home,Mobile,Silver,0,8,West
1,43.04,0.37,5,0,Apparel,Mobile,Silver,0,7,S
0,96.09,0.05,2,1,Home,Desktop,None,1,3,S
1,26.28,0.29,2,0,Apparel,Mobile,None,0,6,MW
0,365.68,0.2,4,1,Electronics,Mobile,Silver,0,1,S
0,97.88,0.19,1,0,Shoes,Desktop,Silver,0,2,NE
0,42.95,0.2,1,0,Apparel,Mobile,None,0,9,MW
1,283.33,0.14,1,0,Electronics,Desktop,None,1,4,NE
0,28.01,0.24,3,0,Beauty,Desktop,Gold,0,31,MW
0,87.65,0.26,5,0,Shoes,Desktop,None,0,1,S
0,30.7,0.31,2,0,Apparel,Mobile,Gold,1,13,MW
0,266.38,0.06,4,0,Electronics,Desktop,Gold,1,15,West
1,40.74,0.09,1,0,Beauty,Desktop,Silver,1,4,S
1,55.89,0.25,3,0,Apparel,Desktop,Silver,0,1,S
1,34.59,0.3,1,0,Beauty,Desktop,Gold,0,21,NE
0,180.12,0.03,3,0,Home,Desktop,Silver,0,4,S
0,49.56,0.04,1,0,Apparel,Mobile,Gold,0,4,NE
1,427.59,0,4,0,Electronics,Mobile,None,0,0,West
0,218.37,0,1,0,Electronics,Desktop,None,0,0,S
0,41.41,0.15,4,0,Apparel,Mobile,None,0,1,MW
0,157.99,0.17,3,0,Home,Mobile,Gold,0,13,MW
1,366.44,0.23,4,0,Electronics,Desktop,Gold,0,4,S
0,19.88,0.35,5,1,Beauty,Desktop,Silver,0,3,S
0,21.87,0.13,4,0,Apparel,Desktop,Silver,2,7,West
1,56.29,0.3,3,0,Apparel,Mobile,Silver,1,7,West
1,40.94,0.16,4,0,Beauty,Desktop,None,0,2,S
0,44.57,0.44,4,0,Apparel,Mobile,Gold,1,9,MW
1,74.95,0.13,2,0,Shoes,Desktop,None,0,0,MW
0,50.29,0.09,5,1,Apparel,Mobile,Gold,0,5,MW
1,142.51,0.24,4,1,Shoes,Mobile,None,0,2,West
1,62.6,0.09,2,0,Home,Desktop,None,0,1,NE
0,114.12,0.18,1,0,Home,Mobile,Gold,0,13,NE
0,37,0.2,3,0,Apparel,Desktop,Silver,0,2,West
0,102.17,0.31,2,0,Shoes,Mobile,Gold,0,15,NE
0,18.77,0.29,3,0,Beauty,Mobile,Gold,1,6,West
1,163.44,0.17,2,0,Shoes,Desktop,Silver,0,6,S
1,36.57,0.25,3,0,Apparel,Mobile,None,0,4,S
0,29.68,0.18,1,0,Beauty,Mobile,Gold,1,10,MW
1,39.42,0.27,2,0,Apparel,Desktop,Gold,0,10,S
0,115,0.45,2,0,Home,Mobile,Gold,1,13,S
0,228.14,0.08,1,0,Electronics,Mobile,None,0,1,NE
0,190.39,0.03,3,1,Home,Desktop,Gold,0,1,West
0,102.29,0.15,4,1,Home,Desktop,Gold,1,6,West
0,35.4,0.27,1,0,Apparel,Desktop,None,0,2,NE
1,101.13,0.25,3,0,Shoes,Desktop,Gold,0,9,S
1,166.35,0.1,5,1,Electronics,Mobile,None,0,11,MW
0,84.87,0.19,3,0,Apparel,Mobile,Gold,0,12,S
1,38.94,0.32,5,0,Beauty,Mobile,None,0,1,West
0,106.98,0.22,5,0,Apparel,Mobile,None,0,1,West
0,55.17,0.2,2,0,Apparel,Desktop,Gold,0,6,MW
1,42.41,0.14,5,1,Apparel,Desktop,Silver,0,1,S
0,73.96,0.35,3,0,Apparel,Desktop,Silver,1,10,NE
0,72.18,0.01,1,0,Home,Desktop,Silver,1,10,West
0,31.87,0.18,3,0,Beauty,Desktop,Silver,0,11,MW
0,138.44,0.33,3,0,Home,Mobile,Silver,0,5,MW
0,282.41,0.05,3,0,Electronics,Desktop,Silver,0,8,MW
1,174.02,0,4,1,Home,Mobile,None,0,3,S
0,47.34,0.33,4,0,Apparel,Mobile,Gold,0,10,S
1,150.9,0.19,2,0,Shoes,Desktop,None,0,1,NE
0,300.11,0.25,1,0,Electronics,Mobile,Gold,0,6,S
0,94.7,0.33,2,0,Home,Mobile,Gold,0,1,S
0,180.18,0,4,0,Electronics,Desktop,Silver,1,7,S
0,41.02,0.24,1,1,Apparel,Desktop,Silver,0,3,MW
0,40.45,0.23,5,0,Beauty,Desktop,Gold,0,3,S
0,37.67,0.18,3,1,Apparel,Desktop,Silver,0,1,NE
0,75.8,0.19,4,0,Apparel,Mobile,Gold,1,6,S
0,87.6,0.19,1,0,Shoes,Mobile,Gold,0,14,MW
0,147.5,0.14,1,0,Home,Mobile,None,0,0,NE
0,141.48,0,3,0,Home,Mobile,Silver,1,3,West
0,170.63,0.22,2,0,Electronics,Mobile,Silver,0,5,MW
0,120.56,0.13,4,1,Shoes,Desktop,None,0,3,West
1,64.26,0.19,2,0,Shoes,Desktop,Gold,1,7,MW
0,30.03,0.27,1,0,Beauty,Desktop,Gold,0,3,NE
0,26.6,0.1,3,0,Beauty,Mobile,Silver,1,7,NE
0,75.76,0.08,4,0,Apparel,Desktop,None,0,4,West
1,24.15,0.33,5,0,Apparel,Desktop,Silver,0,8,S
0,60,0.3,3,1,Home,Mobile,Silver,0,10,S
1,96.18,0.18,4,1,Electronics,Mobile,Silver,1,6,S
0,52.96,0.31,3,0,Apparel,Mobile,None,0,3,NE
0,144.59,0.08,4,0,Home,Desktop,None,0,1,MW
0,26.16,0.34,1,0,Apparel,Mobile,Gold,1,9,MW
1,132.94,0.04,2,0,Electronics,Desktop,Silver,0,10,NE
0,92.59,0.12,2,0,Home,Desktop,Gold,0,6,S
0,199.15,0.23,2,0,Electronics,Desktop,None,0,5,MW
0,62.57,0.05,2,0,Apparel,Mobile,None,0,3,NE
0,239.78,0.02,4,0,Electronics,Desktop,Silver,1,5,S
0,216.37,0.09,4,0,Home,Desktop,Silver,0,1,S
0,117.68,0.11,3,0,Home,Desktop,None,0,3,NE
0,76.6,0.26,3,1,Shoes,Mobile,Silver,0,13,MW
0,47.22,0.21,3,0,Shoes,Mobile,Gold,0,11,NE
0,67.26,0.22,4,1,Apparel,Mobile,None,0,1,West
1,141.85,0.24,4,0,Home,Desktop,Gold,1,19,NE
1,170.22,0.19,3,1,Home,Mobile,None,0,0,S
0,35.06,0.43,1,0,Apparel,Mobile,None,0,0,NE
0,269.52,0.18,2,0,Electronics,Mobile,None,0,0,NE
0,35.55,0.32,1,1,Apparel,Desktop,Silver,0,7,S
0,124.46,0.15,3,0,Home,Mobile,None,0,3,NE
0,19.8,0.16,4,0,Beauty,Desktop,None,0,1,S
0,70.13,0.23,3,0,Apparel,Desktop,None,0,2,West
0,141.96,0.04,4,0,Home,Desktop,None,0,3,West
0,80.46,0.12,5,1,Electronics,Desktop,None,0,3,West
1,44.84,0.24,3,1,Apparel,Desktop,Gold,0,3,S
0,84.35,0.37,1,0,Shoes,Mobile,Silver,1,12,NE
1,17.28,0.24,3,0,Beauty,Desktop,None,1,11,S
0,109.1,0.27,5,1,Shoes,Mobile,None,0,1,S
1,68.56,0.3,3,0,Apparel,Mobile,Silver,0,2,NE
0,131.52,0,6,1,Shoes,Desktop,Silver,0,2,West
0,109.89,0.21,3,1,Home,Mobile,Silver,0,0,NE
0,129.64,0,7,1,Electronics,Desktop,None,0,6,West
1,49.6,0.33,3,0,Shoes,Mobile,None,0,0,S
0,82.43,0.18,4,1,Apparel,Desktop,None,0,2,NE
1,40.41,0.22,5,0,Apparel,Mobile,Silver,1,8,S
0,102.7,0.32,3,1,Shoes,Mobile,Gold,1,12,S
0,164.29,0.19,2,0,Electronics,Mobile,Silver,0,1,NE
0,349.67,0.16,3,0,Electronics,Desktop,Silver,0,3,S
0,61.79,0.09,5,1,Home,Desktop,None,0,1,MW
0,136.51,0.08,4,0,Home,Desktop,Gold,0,10,West
0,29.93,0.36,6,0,Apparel,Desktop,Silver,0,8,West
0,46.79,0.25,5,0,Apparel,Mobile,None,0,3,S
0,78.28,0.19,5,1,Home,Mobile,Silver,0,7,West
0,26.25,0.42,5,0,Beauty,Mobile,Silver,0,0,S
0,66.79,0.18,4,0,Apparel,Mobile,None,0,3,NE
0,93.29,0.14,4,0,Home,Mobile,None,0,10,West
0,190.52,0.23,1,0,Electronics,Desktop,Silver,0,5,NE
1,62.56,0.2,3,0,Shoes,Mobile,Gold,0,7,S
0,145.55,0.1,2,0,Electronics,Mobile,Silver,0,3,S
1,102.65,0.13,2,0,Home,Mobile,Gold,0,8,MW
0,43.31,0.14,1,0,Beauty,Desktop,Silver,1,14,MW
0,301.22,0.09,3,0,Electronics,Desktop,None,1,12,MW
1,344.85,0.06,3,0,Electronics,Desktop,None,0,4,MW
0,70.24,0.18,3,0,Shoes,Desktop,Silver,0,3,West
0,130.77,0.13,3,0,Home,Desktop,Gold,3,33,S
0,70.82,0.18,2,0,Apparel,Mobile,Gold,0,6,S
1,63.41,0.24,3,0,Shoes,Desktop,Silver,1,7,NE
0,31.07,0.04,3,0,Beauty,Mobile,Silver,0,2,MW
0,145.59,0.41,3,0,Home,Mobile,None,0,2,S
0,57.77,0.11,3,0,Shoes,Desktop,Gold,0,6,S
1,157.97,0.1,2,0,Home,Mobile,Gold,3,17,NE
0,25.8,0.33,3,1,Beauty,Mobile,Silver,2,7,S
0,61.13,0.26,1,0,Apparel,Desktop,Silver,0,1,MW
0,107.94,0.11,2,0,Home,Desktop,Gold,2,20,MW
0,134.55,0.33,1,0,Home,Desktop,Gold,0,3,NE
0,43.68,0.25,1,0,Beauty,Mobile,Gold,0,8,S
0,49.14,0.14,5,0,Apparel,Mobile,None,0,4,West
0,79.74,0.26,3,0,Home,Mobile,Silver,0,5,West
1,167.23,0.18,4,1,Home,Mobile,None,0,6,S
0,28.72,0.01,7,1,Beauty,Desktop,None,0,1,West
0,80.97,0.27,4,0,Home,Mobile,None,1,1,S
1,54.81,0.22,1,0,Apparel,Mobile,None,1,2,NE
0,190.32,0.08,1,0,Electronics,Mobile,Silver,0,5,NE
1,158.03,0.05,1,0,Home,Mobile,Silver,0,7,MW
0,150.22,0.12,3,1,Home,Mobile,Gold,0,1,S
0,54.16,0.29,2,1,Apparel,Desktop,Silver,1,1,NE
0,99.04,0.17,1,1,Shoes,Mobile,Silver,2,17,MW
0,34.6,0.28,2,0,Apparel,Mobile,Silver,0,3,NE
0,82.02,0.25,1,1,Shoes,Mobile,Silver,0,1,S
0,38.71,0.35,4,0,Apparel,Desktop,None,0,4,MW
0,228,0.23,5,0,Electronics,Mobile,Silver,0,3,West
0,23.44,0.24,2,0,Apparel,Desktop,Silver,0,5,MW
1,188.6,0.16,3,1,Electronics,Mobile,None,0,3,NE
0,29.63,0.23,2,0,Apparel,Desktop,Silver,0,4,West
1,203.65,0,4,0,Electronics,Desktop,None,0,1,S
1,17.26,0.35,5,0,Beauty,Mobile,None,0,5,West
0,38.34,0.22,3,1,Apparel,Mobile,Silver,0,0,NE
0,42.41,0.22,3,0,Apparel,Desktop,Silver,0,5,NE
1,45.56,0.49,2,0,Apparel,Desktop,Gold,1,11,MW
1,296.81,0.11,3,0,Electronics,Desktop,None,0,2,S
0,93.42,0.07,4,0,Home,Mobile,None,0,1,MW
0,181.37,0.06,2,0,Electronics,Desktop,None,0,0,NE
0,85.73,0.12,2,0,Home,Mobile,Silver,0,3,NE
0,83.81,0.16,5,0,Home,Mobile,None,1,2,West
0,113.98,0.15,1,0,Home,Desktop,Gold,0,9,S
0,137.61,0.1,3,0,Shoes,Desktop,None,0,1,S
0,262.13,0,3,0,Electronics,Mobile,Gold,0,1,MW
1,128.14,0.12,2,0,Home,Mobile,Gold,0,12,NE
0,69.23,0.28,2,0,Home,Mobile,Gold,0,11,S
1,30.25,0.27,6,0,Beauty,Mobile,None,0,2,West
1,32.49,0.28,4,1,Apparel,Desktop,Silver,0,1,West
0,189.95,0.26,5,1,Electronics,Desktop,None,1,7,West
0,28.55,0.27,4,0,Beauty,Desktop,None,0,2,West
0,43.96,0.32,1,0,Apparel,Mobile,Silver,0,6,West
0,133.5,0.25,3,0,Electronics,Mobile,Gold,1,10,MW
1,82.06,0.34,3,0,Home,Mobile,Gold,0,7,MW
0,311.02,0.13,3,1,Electronics,Mobile,Gold,1,5,West
1,53.6,0.34,5,1,Apparel,Mobile,None,1,11,NE
1,50.28,0.26,5,0,Apparel,Desktop,Gold,2,14,West
0,170.88,0.16,2,1,Electronics,Desktop,Gold,0,19,S
1,48.26,0.3,4,1,Apparel,Desktop,None,0,2,NE
0,96.33,0.16,4,0,Shoes,Desktop,Silver,0,2,West
0,73.52,0.13,3,0,Home,Mobile,None,0,4,NE
0,78.57,0.09,5,0,Apparel,Mobile,Silver,3,13,West
0,81.24,0.17,4,0,Home,Mobile,None,0,2,West
1,30.27,0.41,3,1,Beauty,Mobile,Gold,0,26,S
0,186.2,0.04,4,0,Electronics,Desktop,None,0,4,MW
0,135.68,0.27,4,0,Home,Desktop,None,0,6,S
0,50.36,0.21,4,0,Apparel,Desktop,None,0,1,S
0,89.12,0.24,1,0,Shoes,Mobile,Gold,1,17,MW
0,148.89,0.11,3,0,Home,Mobile,None,0,3,NE
0,78.96,0.26,7,1,Shoes,Mobile,Silver,0,9,S
0,59.87,0,5,1,Apparel,Mobile,None,0,2,West
1,351.01,0.11,4,1,Electronics,Desktop,None,0,0,S
0,135.11,0.23,2,0,Home,Mobile,Silver,0,2,S
0,288.68,0.22,5,1,Electronics,Mobile,None,0,5,S
0,187.96,0.19,3,0,Electronics,Desktop,Gold,0,9,MW
0,134.47,0.34,2,1,Apparel,Mobile,Gold,1,13,West
1,69.35,0.19,2,0,Apparel,Mobile,None,0,3,S
1,109.35,0.33,3,0,Home,Mobile,None,0,1,MW
1,27.59,0.19,5,0,Beauty,Mobile,Silver,0,2,West
1,226.11,0.05,4,1,Home,Mobile,Gold,0,7,West
0,133.26,0.14,3,0,Home,Mobile,None,0,0,S
1,24.54,0.27,6,1,Beauty,Desktop,Gold,0,20,S
0,73.49,0.17,3,0,Apparel,Desktop,None,0,1,S
0,249.26,0.14,4,0,Electronics,Mobile,None,0,1,S
0,52.45,0.25,2,0,Apparel,Mobile,Gold,0,7,S
0,118.26,0.19,4,0,Home,Mobile,None,0,3,S
0,79.23,0.1,4,0,Home,Mobile,Silver,1,8,MW
0,99.5,0.47,3,0,Shoes,Mobile,None,0,1,NE
0,25.57,0.3,1,0,Apparel,Mobile,Gold,0,22,NE
0,61.14,0.17,3,0,Home,Desktop,Silver,0,0,NE
1,118.05,0.05,5,0,Home,Desktop,Silver,0,0,S
1,94.07,0.01,3,1,Shoes,Desktop,None,0,3,S
1,70.9,0.18,3,0,Apparel,Desktop,Silver,1,0,S
0,302.55,0.03,4,1,Electronics,Desktop,Gold,0,7,West
0,189.64,0.29,2,0,Electronics,Desktop,Silver,0,5,NE
1,43.41,0.26,5,1,Apparel,Mobile,None,0,2,West
1,74.16,0.46,2,1,Apparel,Mobile,None,1,7,West
0,386.59,0.24,1,0,Home,Desktop,Silver,0,3,S
0,39.35,0.28,3,0,Apparel,Desktop,Silver,0,8,MW
0,31.69,0.26,4,0,Beauty,Mobile,Silver,0,11,S
0,48.77,0.26,3,0,Beauty,Mobile,Gold,0,21,S
0,68.37,0.17,2,0,Apparel,Desktop,Gold,0,7,West
1,40.52,0.25,3,0,Apparel,Desktop,Gold,2,12,S
0,35.12,0.17,3,1,Apparel,Mobile,Silver,1,2,NE
1,27.68,0.13,2,0,Apparel,Mobile,None,0,2,NE
0,22.45,0.19,5,0,Apparel,Desktop,None,1,8,MW
0,38.84,0.11,2,0,Shoes,Desktop,Gold,0,12,MW
0,123.71,0.19,3,0,Home,Mobile,Silver,0,6,NE
0,117.16,0.1,1,0,Shoes,Desktop,Silver,0,0,NE
0,31.96,0.29,2,0,Beauty,Mobile,Silver,0,7,S
0,76.82,0.15,2,0,Home,Mobile,Gold,1,7,S
0,97.55,0.19,1,0,Shoes,Mobile,Gold,0,3,MW
1,63.57,0.16,4,1,Apparel,Desktop,Silver,0,1,S
1,34.28,0.19,3,0,Beauty,Mobile,None,0,1,West
0,42.89,0.05,3,0,Apparel,Desktop,Gold,1,23,S
0,36.08,0.21,1,1,Beauty,Mobile,Silver,3,14,MW
0,45.93,0.35,4,0,Shoes,Mobile,None,0,1,MW
0,51.6,0.11,2,0,Apparel,Desktop,Gold,0,8,MW
0,194.78,0.23,1,0,Electronics,Mobile,None,0,5,NE
1,316.74,0.02,5,0,Electronics,Mobile,None,0,0,West
0,86.47,0.2,3,0,Apparel,Mobile,Gold,0,10,S
1,112.56,0.12,3,1,Home,Mobile,Silver,0,4,West
0,33.55,0.32,2,0,Apparel,Desktop,None,0,1,MW
0,22.31,0.19,4,0,Apparel,Mobile,None,0,2,MW
1,198.94,0.17,2,0,Electronics,Mobile,None,0,1,MW
0,30,0.3,4,0,Apparel,Desktop,None,0,1,NE
1,58.86,0.36,4,1,Apparel,Mobile,None,0,6,NE
0,422.34,0,4,0,Electronics,Desktop,None,0,1,West
1,79.94,0.06,4,0,Shoes,Desktop,Silver,2,12,NE
0,59.81,0.18,4,1,Beauty,Mobile,None,0,8,S
0,151.28,0.04,2,0,Home,Desktop,None,0,3,S
0,24.88,0.17,6,1,Beauty,Mobile,Silver,0,2,S
0,138.42,0.17,4,1,Home,Desktop,None,0,1,West
0,112.61,0.22,3,0,Home,Mobile,Gold,0,4,MW
0,109.31,0.28,2,0,Home,Mobile,Gold,0,10,NE
0,46.47,0.29,2,0,Apparel,Desktop,Silver,0,1,West
0,176.98,0.12,3,1,Electronics,Desktop,None,0,4,MW
0,321.59,0.12,4,1,Electronics,Desktop,Gold,0,10,West
0,170.07,0.24,1,0,Electronics,Mobile,Gold,0,1,S
0,77.59,0.25,1,0,Electronics,Mobile,None,0,1,S
0,178.65,0.09,2,1,Home,Desktop,None,0,0,NE
0,29.84,0.21,6,1,Beauty,Mobile,Silver,0,3,West
0,113.56,0.24,2,0,Shoes,Desktop,None,1,3,NE
0,76.13,0.1,1,0,Shoes,Mobile,Silver,0,3,NE
0,185.16,0.13,5,0,Electronics,Desktop,None,0,2,West
1,114.69,0.09,5,1,Home,Desktop,None,2,3,West
0,90.83,0.25,2,0,Shoes,Desktop,None,0,1,West
1,88.2,0.07,2,0,Home,Mobile,None,0,1,MW
1,56.06,0,5,1,Apparel,Mobile,Gold,0,2,West
0,41.63,0.08,3,0,Shoes,Desktop,Silver,0,1,MW
0,75.28,0.35,4,0,Apparel,Desktop,None,0,3,MW
0,124.77,0.09,4,0,Home,Desktop,Silver,0,3,S
0,374,0.25,3,0,Electronics,Mobile,Gold,0,9,West
0,22.17,0.24,2,0,Beauty,Mobile,Gold,0,4,NE
1,75.73,0.22,3,1,Beauty,Mobile,Gold,2,24,West
1,26.14,0.21,2,0,Apparel,Mobile,Silver,0,0,S
1,95.3,0.34,5,1,Shoes,Mobile,None,0,2,S
0,286.65,0.19,4,1,Electronics,Mobile,Gold,0,10,NE
1,56.91,0.42,4,1,Apparel,Desktop,None,0,4,S
0,43.08,0.22,5,0,Beauty,Mobile,Silver,0,7,S
0,133.74,0.13,1,0,Shoes,Mobile,None,0,0,MW
0,136.67,0.12,4,0,Electronics,Desktop,None,0,3,NE
1,223.06,0.16,2,0,Electronics,Desktop,Gold,0,11,MW
0,299.03,0.06,1,1,Electronics,Desktop,Gold,1,23,MW
0,68.81,0.13,3,0,Shoes,Mobile,None,0,1,NE
1,66.98,0.18,2,0,Apparel,Desktop,Silver,0,2,West
1,51.61,0.24,5,0,Apparel,Mobile,None,0,2,MW
0,35.19,0,3,1,Beauty,Mobile,Silver,0,4,West
0,480.06,0.04,4,1,Electronics,Mobile,Gold,1,8,West
0,182.36,0.17,4,0,Electronics,Desktop,Gold,0,14,NE
0,53.93,0.04,4,0,Shoes,Mobile,None,0,1,NE
0,82.37,0.08,3,0,Home,Mobile,Gold,2,11,S
0,39.18,0.23,1,0,Apparel,Desktop,None,0,1,NE
0,42.08,0.24,2,1,Apparel,Mobile,None,1,4,MW
0,24.38,0.15,2,0,Beauty,Mobile,Gold,1,18,NE
1,212.22,0.08,4,1,Electronics,Desktop,None,0,0,MW
0,56.17,0.14,3,1,Home,Mobile,Silver,1,5,West
0,152.78,0.31,2,0,Home,Mobile,None,0,4,NE
1,51.69,0.17,2,1,Apparel,Mobile,Gold,1,5,MW
1,237.61,0.29,4,1,Electronics,Mobile,None,0,2,NE
1,114.12,0.21,2,0,Shoes,Mobile,Silver,0,5,MW
1,191.22,0.06,3,0,Electronics,Desktop,None,0,2,S
1,95.2,0.24,4,1,Home,Desktop,Silver,0,3,West
0,152.03,0,2,0,Electronics,Desktop,Gold,0,17,MW
0,253.53,0.18,3,0,Electronics,Mobile,Silver,0,7,NE
1,46.13,0.35,5,0,Beauty,Mobile,None,1,5,West
0,81.84,0.17,3,0,Shoes,Mobile,Gold,0,2,S
0,205.12,0.17,4,0,Electronics,Desktop,None,0,2,MW
0,127.37,0.31,1,0,Home,Desktop,Gold,3,14,West
1,40.15,0.29,3,0,Apparel,Desktop,Silver,0,5,S
0,311.3,0.33,2,0,Home,Desktop,None,1,4,NE
0,267.01,0.17,2,0,Home,Mobile,None,0,1,MW
1,34.93,0.33,5,1,Apparel,Mobile,Gold,2,28,S
0,247.99,0,3,0,Electronics,Desktop,Gold,0,10,MW
0,196.72,0.16,1,0,Electronics,Mobile,None,1,3,MW
0,55.62,0.17,1,0,Beauty,Desktop,Silver,0,11,NE
1,116.32,0.13,5,1,Home,Desktop,None,0,0,MW
0,22.88,0.25,2,0,Apparel,Desktop,None,1,7,S
0,67.25,0.29,4,0,Apparel,Desktop,None,0,6,MW
1,75.42,0.08,3,0,Apparel,Desktop,Gold,0,11,West
0,122.47,0.26,2,0,Home,Mobile,Gold,2,16,NE
0,49.78,0.26,4,0,Beauty,Desktop,None,0,4,MW
0,39.62,0.31,1,0,Apparel,Desktop,Gold,0,12,S
0,90.78,0.13,2,0,Shoes,Desktop,Silver,0,1,NE
0,112.56,0.21,4,0,Electronics,Mobile,Silver,1,9,S
1,19.04,0.16,4,0,Beauty,Desktop,None,1,4,West
0,125.54,0.17,3,0,Shoes,Desktop,Gold,0,1,S
0,244.89,0.27,3,0,Electronics,Mobile,Silver,0,2,S
1,26.96,0.1,2,0,Beauty,Desktop,Silver,0,3,MW
0,30.58,0.3,5,1,Apparel,Desktop,Silver,0,2,West
0,130.31,0.2,3,1,Home,Mobile,None,0,2,MW
1,225.14,0.19,5,1,Home,Mobile,None,0,4,West
0,187.46,0.03,3,1,Electronics,Mobile,Silver,0,5,MW
1,41.05,0.35,2,0,Apparel,Mobile,Gold,4,12,West
0,195.26,0.05,5,0,Electronics,Mobile,Gold,0,18,West
0,36.3,0.21,2,0,Beauty,Mobile,Gold,0,1,S
1,24.99,0.38,4,0,Apparel,Mobile,None,0,0,S
0,78.37,0.08,2,0,Shoes,Mobile,Gold,0,6,S
1,70.97,0.2,2,0,Beauty,Mobile,Silver,0,2,NE
0,192.85,0.24,4,1,Electronics,Mobile,None,0,1,West
0,54.88,0.26,5,0,Apparel,Mobile,Gold,0,8,S
0,172.74,0.22,3,1,Electronics,Desktop,Gold,0,4,MW
1,41.89,0.17,2,1,Apparel,Mobile,Gold,0,3,MW
0,62.36,0.18,2,0,Apparel,Mobile,None,0,1,MW
0,33.71,0.19,1,0,Beauty,Desktop,None,0,0,NE
0,103.5,0.08,4,0,Home,Mobile,None,0,2,NE
0,29.05,0.19,3,0,Beauty,Desktop,None,0,9,MW
1,124.06,0.23,3,1,Shoes,Mobile,Gold,0,35,West
0,39.78,0.22,3,0,Beauty,Mobile,None,0,1,NE
0,69.6,0.14,1,0,Home,Desktop,Gold,0,19,S
1,35.24,0.39,5,1,Apparel,Mobile,Gold,0,2,West
1,51.83,0.24,2,0,Beauty,Mobile,Gold,0,1,MW
0,61.86,0.2,4,0,Apparel,Mobile,None,1,7,MW
0,33.17,0.37,3,0,Apparel,Mobile,Silver,1,4,MW
0,27.89,0.11,2,0,Beauty,Desktop,Gold,0,8,MW
0,32.75,0.31,2,0,Apparel,Mobile,None,0,3,NE
1,38.3,0.22,6,0,Beauty,Mobile,None,0,1,West
0,50.31,0.41,3,1,Apparel,Mobile,Gold,3,23,NE
1,51.27,0.22,5,1,Apparel,Mobile,None,0,3,West
0,44.77,0.2,3,0,Apparel,Mobile,None,0,0,S
0,89.77,0.32,3,0,Apparel,Mobile,Gold,2,8,West
1,118.51,0.19,2,0,Home,Desktop,Gold,0,0,S
0,385.81,0.12,3,0,Electronics,Mobile,Silver,0,7,MW
1,201.45,0.19,4,1,Electronics,Mobile,None,0,7,S
0,228.51,0.28,4,0,Electronics,Mobile,Silver,1,6,West
0,326.79,0.19,3,0,Electronics,Mobile,Silver,0,8,MW
0,44.41,0.15,3,0,Beauty,Desktop,Gold,0,5,NE
0,126.46,0.16,1,0,Home,Desktop,Gold,1,7,S
0,28.87,0.25,5,0,Apparel,Mobile,Silver,0,2,S
1,190.17,0.12,2,0,Home,Desktop,Silver,1,10,West
0,89.48,0.09,4,0,Home,Mobile,Gold,1,8,West
1,29.08,0.25,5,0,Beauty,Desktop,None,0,0,S
0,20.68,0.23,6,1,Beauty,Desktop,None,0,1,MW
1,21.55,0.24,3,0,Apparel,Desktop,Gold,1,24,MW
0,16.62,0.45,1,1,Beauty,Mobile,Gold,1,7,S
0,112.05,0.19,1,0,Home,Mobile,Silver,0,7,S
0,255.22,0.04,5,0,Electronics,Mobile,Silver,0,7,S
0,46.28,0.2,3,0,Beauty,Desktop,Gold,1,8,West
1,49.35,0.45,1,0,Beauty,Desktop,Silver,1,7,NE
1,67.59,0.03,3,0,Shoes,Desktop,Gold,0,5,NE
0,46.33,0.42,3,0,Apparel,Desktop,Gold,1,14,MW
0,127.15,0.26,1,0,Shoes,Desktop,Gold,0,4,MW
